# v41 decision funnel | NEARUSDT | days=180 | path=RC3 binary TR→Confidence→Decision
# finalConfidence = Confidence Engine (Decision threshold SSOT); confTR = detail.confidence
# bands vs decisionConfig thresholds: ignore/watch floor 45, long/short 75
symbol,openTime,iso,trendDirection,proposedSide,confTR,finalConfidence,decision,trendReversalConfirmed,trState,preContextState,trActive,contextApplied,contextPass,ctxBtc,ctxFunding,ctxOi,ctxWhale,ctxVolatility,ewSeverity,ewPass,momentumLong,momentumShort,momentumPass,eligible,hardBlocks,activeConditionCount,completenessMultiplier,proposedDirection,bandLt45,band45to75,bandGe75,finalPropose
NEARUSDT,1770519600000,2026-02-08T03:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,WARNING_SOFT,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770523200000,2026-02-08T04:00:00.000Z,BEAR,LONG,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,WARNING_SOFT,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,LONG,1,0,0,0
NEARUSDT,1770526800000,2026-02-08T05:00:00.000Z,BEAR,LONG,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,WARNING_SOFT,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,LONG,1,0,0,0
NEARUSDT,1770530400000,2026-02-08T06:00:00.000Z,BEAR,LONG,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,WARNING_SOFT,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,LONG,1,0,0,0
NEARUSDT,1770534000000,2026-02-08T07:00:00.000Z,BEAR,LONG,25,13.5,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,WARNING_SOFT,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,1,0.45,LONG,1,0,0,0
NEARUSDT,1770537600000,2026-02-08T08:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,WARNING_SOFT,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770541200000,2026-02-08T09:00:00.000Z,BEAR,LONG,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,BLOCK,0,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,LONG,1,0,0,0
NEARUSDT,1770544800000,2026-02-08T10:00:00.000Z,BEAR,LONG,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,WARNING_HARD,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,LONG,1,0,0,0
NEARUSDT,1770548400000,2026-02-08T11:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,WARNING_SOFT,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770552000000,2026-02-08T12:00:00.000Z,NEUTRAL,NONE,0,7.875,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,CLEAR,1,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,0,0.45,NONE,1,0,0,0
NEARUSDT,1770555600000,2026-02-08T13:00:00.000Z,BEAR,LONG,41.40557346078062,18.448188910036475,IGNORE,0,WATCH,,0,0,0,NA,NA,NA,NA,NA,BLOCK,0,0,0,0,0,TREND_REVERSAL_UNCONFIRMED,2,0.45,LONG,1,0,0,0
